season,week,game_type,home_team,away_team,home_score,away_score,home_rest,away_rest,result
2010,4,REG,STL,SEA,20,3,7,7,17
2010,4,REG,TEN,DEN,20,26,7,7,-6
2010,4,REG,JAX,IND,31,28,7,7,3
2010,4,REG,OAK,HOU,24,31,7,7,-7
2010,4,REG,PHI,WAS,12,17,7,7,-5
2010,4,REG,SD,ARI,41,10,7,7,31
2010,4,REG,NYG,CHI,17,3,7,6,14
2010,4,REG,MIA,NE,14,41,8,8,-27
2010,5,REG,BAL,DEN,31,17,7,7,14
2010,5,REG,BUF,JAX,26,36,7,7,-10
2010,5,REG,CAR,CHI,6,23,7,7,-17
2010,5,REG,CIN,TB,21,24,7,14,-3
2010,5,REG,CLE,ATL,10,20,7,7,-10
2010,5,REG,DET,STL,44,6,7,7,38
2010,5,REG,HOU,NYG,10,34,7,7,-24
2010,5,REG,IND,KC,19,9,7,14,10
2010,5,REG,WAS,GB,16,13,7,7,3
2010,5,REG,ARI,NO,30,20,7,7,10
2010,5,REG,DAL,TEN,27,34,14,7,-7
2010,5,REG,OAK,SD,35,27,7,7,8
2010,5,REG,SF,PHI,24,27,7,7,-3
2010,5,REG,NYJ,MIN,29,20,8,15,9
2010,6,REG,CHI,SEA,20,23,7,14,-3
2010,6,REG,GB,MIA,20,23,7,13,-3
2010,6,REG,HOU,KC,35,31,7,7,4
2010,6,REG,NE,BAL,23,20,13,7,3
2010,6,REG,NYG,DET,28,20,7,7,8
2010,6,REG,PHI,ATL,31,17,7,7,14
2010,6,REG,PIT,CLE,28,10,14,7,18
2010,6,REG,STL,SD,20,17,7,7,3
2010,6,REG,TB,NO,6,31,7,7,-25
2010,6,REG,DEN,NYJ,20,24,7,6,-4
2010,6,REG,SF,OAK,17,9,7,7,8
2010,6,REG,MIN,DAL,24,21,6,7,3
2010,6,REG,WAS,IND,24,27,7,7,-3
2010,6,REG,JAX,TEN,3,30,8,8,-27
2010,7,REG,ATL,CIN,39,32,7,14,7
2010,7,REG,BAL,BUF,37,34,7,14,3
2010,7,REG,CAR,SF,23,20,14,7,3
2010,7,REG,CHI,WAS,14,17,7,7,-3
2010,7,REG,KC,JAX,42,20,7,6,22
2010,7,REG,MIA,PIT,22,23,7,7,-1
2010,7,REG,NO,CLE,17,30,7,7,-13
2010,7,REG,TB,STL,18,17,7,7,1
2010,7,REG,TEN,PHI,37,19,6,7,18
2010,7,REG,SEA,ARI,22,10,7,14,12
2010,7,REG,DEN,OAK,14,59,7,7,-45
2010,7,REG,SD,NE,20,23,7,7,-3
2010,7,REG,GB,MIN,28,24,7,7,4
2010,7,REG,DAL,NYG,35,41,8,8,-6
2010,8,REG,CIN,MIA,14,22,7,7,-8
2010,8,REG,DAL,JAX,17,35,6,7,-18
2010,8,REG,DET,WAS,37,25,14,7,12
2010,8,REG,KC,BUF,13,10,7,7,3
2010,8,REG,NYJ,GB,0,9,14,7,-9
2010,8,REG,SF,DEN,24,16,7,7,8
2010,8,REG,STL,CAR,20,10,7,7,10
2010,8,REG,SD,TEN,33,25,7,7,8
2010,8,REG,ARI,TB,35,38,7,7,-3
2010,8,REG,NE,MIN,28,18,7,7,10
2010,8,REG,OAK,SEA,33,3,7,7,30
2010,8,REG,NO,PIT,20,10,7,7,10
2010,8,REG,IND,HOU,30,17,15,15,13
2010,9,REG,ATL,TB,27,21,14,7,6
2010,9,REG,BAL,MIA,26,10,14,7,16
2010,9,REG,BUF,CHI,19,22,7,14,-3
2010,9,REG,CAR,NO,3,34,7,7,-31
2010,9,REG,CLE,NE,34,14,14,7,20
2010,9,REG,DET,NYJ,20,23,7,7,-3
2010,9,REG,HOU,SD,23,29,6,7,-6
2010,9,REG,MIN,ARI,27,24,7,7,3
2010,9,REG,SEA,NYG,7,41,7,13,-34
2010,9,REG,OAK,KC,23,20,7,7,3
2010,9,REG,PHI,IND,26,24,14,6,2
2010,9,REG,GB,DAL,45,7,7,7,38
2010,9,REG,CIN,PIT,21,27,8,8,-6
2010,10,REG,ATL,BAL,26,21,4,4,5
2010,10,REG,BUF,DET,14,12,7,7,2
2010,10,REG,CHI,MIN,27,13,7,7,14
2010,10,REG,CLE,NYJ,20,26,7,7,-6
2010,10,REG,IND,CIN,23,17,7,6,6
2010,10,REG,JAX,HOU,31,24,14,7,7
2010,10,REG,MIA,TEN,29,17,7,14,12
2010,10,REG,TB,CAR,31,16,7,7,15
2010,10,REG,DEN,KC,49,29,14,7,20
2010,10,REG,ARI,SEA,18,36,7,7,-18
2010,10,REG,NYG,DAL,20,33,7,7,-13
2010,10,REG,SF,STL,23,20,14,14,3
2010,10,REG,PIT,NE,26,39,6,7,-13
2010,10,REG,WAS,PHI,28,59,15,8,-31
2010,11,REG,MIA,CHI,0,16,4,4,-16
2010,11,REG,CAR,BAL,13,37,7,10,-24
2010,11,REG,CIN,BUF,31,49,7,7,-18
2010,11,REG,DAL,DET,35,19,7,7,16
2010,11,REG,JAX,CLE,24,20,7,7,4
2010,11,REG,KC,ARI,31,13,7,7,18
2010,11,REG,MIN,GB,3,31,7,14,-28
2010,11,REG,NYJ,HOU,30,27,7,7,3
2010,11,REG,PIT,OAK,35,3,7,14,32
2010,11,REG,TEN,WAS,16,19,7,6,-3
2010,11,REG,NO,SEA,34,19,14,7,15
2010,11,REG,SF,TB,0,21,7,7,-21
2010,11,REG,STL,ATL,17,34,7,10,-17
2010,11,REG,NE,IND,31,28,7,7,3
2010,11,REG,PHI,NYG,27,17,6,7,10
2010,11,REG,SD,DEN,35,14,15,8,21
2010,12,REG,DET,NE,24,45,4,4,-21
2010,12,REG,DAL,NO,27,30,4,4,-3
2010,12,REG,NYJ,CIN,26,10,4,4,16
2010,12,REG,ATL,GB,20,17,7,7,3
2010,12,REG,BUF,PIT,16,19,7,7,-3
2010,12,REG,CLE,CAR,24,23,7,7,1
2010,12,REG,HOU,TEN,20,0,7,7,20
2010,12,REG,NYG,JAX,24,20,7,7,4
2010,12,REG,WAS,MIN,13,17,7,7,-4
2010,12,REG,OAK,MIA,17,33,7,10,-16
2010,12,REG,SEA,KC,24,42,7,7,-18
2010,12,REG,BAL,TB,17,10,7,7,7
2010,12,REG,CHI,PHI,31,26,10,7,5
2010,12,REG,DEN,STL,33,36,6,7,-3
2010,12,REG,IND,SD,14,36,7,6,-22
2010,12,REG,ARI,SF,6,27,8,8,-21
2010,13,REG,PHI,HOU,34,24,4,4,10
2010,13,REG,CIN,NO,30,34,10,10,-4
2010,13,REG,DET,CHI,20,24,10,7,-4
2010,13,REG,GB,SF,34,16,7,6,18
2010,13,REG,KC,DEN,10,6,7,7,4
2010,13,REG,MIA,CLE,10,13,7,7,-3
2010,13,REG,MIN,BUF,38,14,7,7,24
2010,13,REG,NYG,WAS,31,7,7,7,24
2010,13,REG,TEN,JAX,6,17,7,7,-11
2010,13,REG,SD,OAK,13,28,7,7,-15
2010,13,REG,ARI,STL,6,19,6,7,-13
2010,13,REG,IND,DAL,35,38,7,10,-3
2010,13,REG,SEA,CAR,31,14,7,7,17
2010,13,REG,TB,ATL,24,28,7,7,-4
2010,13,REG,BAL,PIT,10,13,7,7,-3
2010,13,REG,NE,NYJ,45,3,11,11,42
2010,14,REG,TEN,IND,28,30,4,4,-2
2010,14,REG,BUF,CLE,13,6,7,7,7
2010,14,REG,CAR,ATL,10,31,7,7,-21
2010,14,REG,DET,GB,7,3,7,7,4
2010,14,REG,JAX,OAK,38,31,7,7,7
2010,14,REG,PIT,CIN,23,7,7,7,16
2010,14,REG,WAS,TB,16,17,7,7,-1
2010,14,REG,NO,STL,31,13,7,7,18
2010,14,REG,SF,SEA,40,21,7,7,19
2010,14,REG,ARI,DEN,43,13,7,7,30
2010,14,REG,CHI,NE,7,36,7,6,-29
2010,14,REG,NYJ,MIA,6,10,6,7,-4
2010,14,REG,SD,KC,31,0,7,7,31
2010,14,REG,DAL,PHI,27,30,7,10,-3
2010,14,REG,MIN,NYG,3,21,8,8,-18
2010,14,REG,HOU,BAL,28,34,11,8,-6
2010,15,REG,SD,SF,34,7,4,4,27
2010,15,REG,BAL,NO,30,24,6,7,6
2010,15,REG,CAR,ARI,19,12,7,7,7
2010,15,REG,CIN,CLE,19,17,7,7,2
2010,15,REG,DAL,WAS,33,30,7,7,3
2010,15,REG,IND,JAX,34,24,10,7,10
2010,15,REG,MIA,BUF,14,17,7,7,-3
2010,15,REG,NYG,PHI,31,38,6,7,-7
2010,15,REG,STL,KC,13,27,7,7,-14
2010,15,REG,TB,DET,20,23,7,7,-3
2010,15,REG,TEN,HOU,31,17,10,6,14
2010,15,REG,SEA,ATL,18,34,7,7,-16
2010,15,REG,OAK,DEN,39,23,7,7,16
2010,15,REG,PIT,NYJ,17,22,7,7,-5
2010,15,REG,NE,GB,31,27,7,7,4
2010,15,REG,MIN,CHI,14,40,7,8,-26
2010,16,REG,PIT,CAR,27,3,4,4,24
2010,16,REG,ARI,DAL,27,26,6,6,1
2010,16,REG,BUF,NE,3,34,7,7,-31
2010,16,REG,CHI,NYJ,38,34,6,7,4
2010,16,REG,CLE,BAL,10,20,7,7,-10
2010,16,REG,JAX,WAS,17,20,7,7,-3
2010,16,REG,KC,TEN,34,14,7,7,20
2010,16,REG,MIA,DET,27,34,7,7,-7
2010,16,REG,STL,SF,25,17,7,10,8
2010,16,REG,CIN,SD,34,20,7,10,14
2010,16,REG,DEN,HOU,24,23,7,7,1
2010,16,REG,OAK,IND,26,31,7,7,-5
2010,16,REG,GB,NYG,45,17,7,7,28
2010,16,REG,TB,SEA,38,15,7,7,23
2010,16,REG,ATL,NO,14,17,8,8,-3
2010,16,REG,PHI,MIN,14,24,9,8,-10
2010,17,REG,ATL,CAR,31,10,6,10,21
2010,17,REG,BAL,CIN,13,7,7,7,6
2010,17,REG,CLE,PIT,9,41,7,10,-32
2010,17,REG,DET,MIN,20,13,7,5,7
2010,17,REG,KC,OAK,10,31,7,7,-21
2010,17,REG,NE,MIA,38,7,7,7,31
2010,17,REG,NO,TB,13,23,6,7,-10
2010,17,REG,NYJ,BUF,38,7,7,7,31
2010,17,REG,DEN,SD,28,33,7,7,-5
2010,17,REG,GB,CHI,10,3,7,7,7
2010,17,REG,HOU,JAX,34,17,7,7,17
2010,17,REG,IND,TEN,23,20,7,7,3
2010,17,REG,PHI,DAL,13,14,5,8,-1
2010,17,REG,SF,ARI,38,7,7,8,31
2010,17,REG,WAS,NYG,14,17,7,7,-3
2010,17,REG,SEA,STL,16,6,7,7,10
2011,1,REG,GB,NO,42,34,7,7,8
2011,1,REG,BAL,PIT,35,7,7,7,28
2011,1,REG,CHI,ATL,30,12,7,7,18
2011,1,REG,CLE,CIN,17,27,7,7,-10
2011,1,REG,HOU,IND,34,7,7,7,27
2011,1,REG,JAX,TEN,16,14,7,7,2
2011,1,REG,KC,BUF,7,41,7,7,-34
2011,1,REG,STL,PHI,13,31,7,7,-18
2011,1,REG,TB,DET,20,27,7,7,-7
2011,1,REG,ARI,CAR,28,21,7,7,7
2011,1,REG,SD,MIN,24,17,7,7,7
2011,1,REG,SF,SEA,33,17,7,7,16
2011,1,REG,WAS,NYG,28,14,7,7,14
2011,1,REG,NYJ,DAL,27,24,7,7,3
2011,1,REG,MIA,NE,24,38,7,7,-14
2011,1,REG,DEN,OAK,20,23,7,7,-3
2011,2,REG,BUF,OAK,38,35,7,6,3
2011,2,REG,CAR,GB,23,30,7,10,-7
2011,2,REG,DET,KC,48,3,7,7,45
2011,2,REG,IND,CLE,19,27,7,7,-8
2011,2,REG,MIN,TB,20,24,7,7,-4
2011,2,REG,NO,CHI,30,13,10,7,17
2011,2,REG,NYJ,JAX,32,3,7,7,29
2011,2,REG,PIT,SEA,24,0,7,7,24
2011,2,REG,TEN,BAL,26,13,7,7,13
2011,2,REG,WAS,ARI,22,21,7,7,1
2011,2,REG,SF,DAL,24,27,7,7,-3
2011,2,REG,DEN,CIN,24,22,6,7,2
2011,2,REG,MIA,HOU,13,23,6,7,-10
2011,2,REG,NE,SD,35,21,6,7,14
2011,2,REG,ATL,PHI,35,31,7,7,4
2011,2,REG,NYG,STL,28,16,8,8,12
2011,3,REG,BUF,NE,34,31,7,7,3
2011,3,REG,CAR,JAX,16,10,7,7,6
2011,3,REG,CIN,SF,8,13,7,7,-5
2011,3,REG,CLE,MIA,17,16,7,7,1
2011,3,REG,MIN,DET,23,26,7,7,-3
2011,3,REG,NO,HOU,40,33,7,7,7
2011,3,REG,PHI,NYG,16,29,7,6,-13
2011,3,REG,TEN,DEN,17,14,7,7,3
2011,3,REG,OAK,NYJ,34,24,7,7,10
2011,3,REG,SD,KC,20,17,7,7,3
2011,3,REG,STL,BAL,7,37,6,7,-30
2011,3,REG,CHI,GB,17,27,7,7,-10
2011,3,REG,SEA,ARI,13,10,7,7,3
2011,3,REG,TB,ATL,16,13,7,7,3
2011,3,REG,IND,PIT,20,23,7,7,-3
2011,3,REG,DAL,WAS,18,16,8,8,2
2011,4,REG,CHI,CAR,34,29,7,7,5
2011,4,REG,CIN,BUF,23,20,7,7,3
2011,4,REG,CLE,TEN,13,31,7,7,-18
2011,4,REG,DAL,DET,30,34,6,7,-4
2011,4,REG,HOU,PIT,17,10,7,7,7
2011,4,REG,JAX,NO,10,23,7,7,-13
2011,4,REG,KC,MIN,22,17,7,7,5
2011,4,REG,PHI,SF,23,24,7,7,-1
2011,4,REG,STL,WAS,10,17,7,6,-7
2011,4,REG,ARI,NYG,27,31,7,7,-4
2011,4,REG,SEA,ATL,28,30,7,7,-2
2011,4,REG,GB,DEN,49,23,7,7,26
2011,4,REG,OAK,NE,19,31,7,7,-12
2011,4,REG,SD,MIA,26,16,7,7,10
2011,4,REG,BAL,NYJ,34,17,7,7,17
2011,4,REG,TB,IND,24,17,8,8,7
2011,5,REG,BUF,PHI,31,24,7,7,7
2011,5,REG,CAR,NO,27,30,7,7,-3
2011,5,REG,HOU,OAK,20,25,7,7,-5
2011,5,REG,IND,KC,24,28,6,7,-4
2011,5,REG,JAX,CIN,20,30,7,7,-10
2011,5,REG,MIN,ARI,34,10,7,7,24
2011,5,REG,NYG,SEA,25,36,7,7,-11
2011,5,REG,PIT,TEN,38,17,7,7,21
2011,5,REG,SF,TB,48,3,7,6,45
2011,5,REG,DEN,SD,24,29,7,7,-5
2011,5,REG,NE,NYJ,30,21,7,7,9
2011,5,REG,ATL,GB,14,25,7,7,-11
2011,5,REG,DET,CHI,24,13,8,8,11
2011,6,REG,ATL,CAR,31,17,7,7,14
2011,6,REG,CIN,IND,27,17,7,7,10
2011,6,REG,DET,SF,19,25,6,7,-6
2011,6,REG,GB,STL,24,3,7,14,21
2011,6,REG,NYG,BUF,27,24,7,7,3
2011,6,REG,PIT,JAX,17,13,7,7,4
2011,6,REG,WAS,PHI,13,20,14,7,-7
2011,6,REG,BAL,HOU,29,14,14,7,15
2011,6,REG,OAK,CLE,24,17,7,14,7
2011,6,REG,NE,DAL,20,16,7,14,4
2011,6,REG,TB,NO,26,20,7,7,6
2011,6,REG,CHI,MIN,39,10,6,7,29
2011,6,REG,NYJ,MIA,24,6,8,15,18
2011,7,REG,CAR,WAS,33,20,7,7,13
2011,7,REG,CLE,SEA,6,3,7,14,3
2011,7,REG,DET,ATL,16,23,7,7,-7
2011,7,REG,MIA,DEN,15,18,6,14,-3
2011,7,REG,NYJ,SD,27,21,6,14,6
2011,7,REG,TB,CHI,18,24,7,7,-6
2011,7,REG,TEN,HOU,7,41,14,7,-34
2011,7,REG,ARI,PIT,20,32,14,7,-12
2011,7,REG,OAK,KC,0,28,7,14,-28
2011,7,REG,DAL,STL,34,7,7,7,27
2011,7,REG,MIN,GB,27,33,7,7,-6
2011,7,REG,NO,IND,62,7,7,7,55
2011,7,REG,JAX,BAL,12,7,8,8,5
2011,8,REG,BAL,ARI,30,27,6,7,3
2011,8,REG,CAR,MIN,21,24,7,7,-3
2011,8,REG,HOU,JAX,24,14,7,6,10
2011,8,REG,NYG,MIA,20,17,14,7,3
2011,8,REG,STL,NO,31,21,7,7,10
2011,8,REG,TEN,IND,27,10,7,7,17
2011,8,REG,BUF,WAS,23,0,14,7,23
2011,8,REG,DEN,DET,10,45,7,7,-35
2011,8,REG,PIT,NE,25,17,7,14,8
2011,8,REG,SEA,CIN,12,34,7,14,-22
2011,8,REG,SF,CLE,20,10,14,7,10
2011,8,REG,PHI,DAL,34,7,14,7,27
2011,8,REG,KC,SD,23,20,8,8,3
2011,9,REG,BUF,NYJ,11,27,7,14,-16
2011,9,REG,DAL,SEA,23,13,7,7,10
2011,9,REG,HOU,CLE,30,12,7,7,18
2011,9,REG,IND,ATL,7,31,7,14,-24
2011,9,REG,KC,MIA,3,31,6,7,-28
2011,9,REG,NO,TB,27,16,7,14,11
2011,9,REG,WAS,SF,11,19,7,7,-8
2011,9,REG,OAK,DEN,24,38,14,7,-14
2011,9,REG,TEN,CIN,17,24,7,7,-7
2011,9,REG,ARI,STL,19,13,7,7,6
2011,9,REG,NE,NYG,20,24,7,7,-4
2011,9,REG,SD,GB,38,45,6,14,-7
2011,9,REG,PIT,BAL,20,23,7,7,-3
2011,9,REG,PHI,CHI,24,30,8,15,-6
2011,10,REG,SD,OAK,17,24,4,4,-7
2011,10,REG,ATL,NO,23,26,7,7,-3
2011,10,REG,CAR,TEN,3,30,14,7,-27
2011,10,REG,CIN,PIT,17,24,7,7,-7
2011,10,REG,CLE,STL,12,13,7,7,-1
2011,10,REG,DAL,BUF,44,7,7,7,37
2011,10,REG,IND,JAX,3,17,7,14,-14
2011,10,REG,KC,DEN,10,17,7,7,-7
2011,10,REG,MIA,WAS,20,9,7,7,11
2011,10,REG,PHI,ARI,17,21,6,7,-4
2011,10,REG,TB,HOU,9,37,7,7,-28
2011,10,REG,SEA,BAL,22,17,7,7,5
2011,10,REG,CHI,DET,37,13,6,14,24
2011,10,REG,SF,NYG,27,20,7,7,7
2011,10,REG,NYJ,NE,16,37,7,7,-21
2011,10,REG,GB,MIN,45,7,8,15,38
2011,11,REG,DEN,NYJ,17,13,4,4,4
2011,11,REG,BAL,CIN,31,24,7,7,7
2011,11,REG,CLE,JAX,14,10,7,7,4
2011,11,REG,DET,CAR,49,35,7,7,14
2011,11,REG,GB,TB,35,26,6,7,9
2011,11,REG,MIA,BUF,35,8,7,7,27
2011,11,REG,MIN,OAK,21,27,6,10,-6
2011,11,REG,WAS,DAL,24,27,7,7,-3
2011,11,REG,SF,ARI,23,7,7,7,16
2011,11,REG,STL,SEA,7,24,7,7,-17
2011,11,REG,ATL,TEN,23,17,7,7,6
2011,11,REG,CHI,SD,31,20,7,10,11
2011,11,REG,NYG,PHI,10,17,7,7,-7
2011,11,REG,NE,KC,34,3,8,8,31
2011,12,REG,DET,GB,15,27,4,4,-12
2011,12,REG,DAL,MIA,20,19,4,4,1
2011,12,REG,BAL,SF,16,6,4,4,10
2011,12,REG,ATL,MIN,24,14,7,7,10
2011,12,REG,CIN,CLE,23,20,7,7,3
2011,12,REG,IND,CAR,19,27,14,7,-8
2011,12,REG,JAX,HOU,13,20,7,14,-7
2011,12,REG,NYJ,BUF,28,24,10,7,4
2011,12,REG,STL,ARI,20,23,7,7,-3
2011,12,REG,TEN,TB,23,17,7,7,6
2011,12,REG,OAK,CHI,25,20,7,7,5
2011,12,REG,SEA,WAS,17,23,7,7,-6
2011,12,REG,PHI,NE,20,38,7,6,-18
2011,12,REG,SD,DEN,13,16,7,10,-3
2011,12,REG,KC,PIT,9,13,6,14,-4
2011,12,REG,NO,NYG,49,24,15,8,25
2011,13,REG,SEA,PHI,31,14,4,4,17
2011,13,REG,BUF,TEN,17,23,7,7,-6
2011,13,REG,CHI,KC,3,10,7,7,-7
2011,13,REG,HOU,ATL,17,10,7,7,7
2011,13,REG,MIA,OAK,34,14,10,7,20
2011,13,REG,MIN,DEN,32,35,7,7,-3
2011,13,REG,NE,IND,31,24,7,7,7
2011,13,REG,PIT,CIN,35,7,7,7,28
2011,13,REG,TB,CAR,19,38,7,7,-19
2011,13,REG,WAS,NYJ,19,34,7,7,-15
2011,13,REG,CLE,BAL,10,24,7,10,-14
2011,13,REG,ARI,DAL,19,13,7,10,6
2011,13,REG,NYG,GB,35,38,6,10,-3
2011,13,REG,SF,STL,26,0,10,7,26
2011,13,REG,NO,DET,31,17,6,10,14
2011,13,REG,JAX,SD,14,38,8,8,-24
2011,14,REG,PIT,CLE,14,3,4,4,11
2011,14,REG,BAL,IND,24,10,7,7,14
2011,14,REG,CAR,ATL,23,31,7,7,-8
2011,14,REG,CIN,HOU,19,20,7,7,-1
2011,14,REG,DET,MIN,34,28,7,7,6
2011,14,REG,JAX,TB,41,14,6,7,27
2011,14,REG,MIA,PHI,10,26,7,10,-16
2011,14,REG,NYJ,KC,37,10,7,7,27
2011,14,REG,TEN,NO,17,22,7,7,-5
2011,14,REG,WAS,NE,27,34,7,7,-7
2011,14,REG,ARI,SF,21,19,7,7,2
2011,14,REG,DEN,CHI,13,10,7,7,3
2011,14,REG,GB,OAK,46,16,7,7,30
2011,14,REG,SD,BUF,37,10,6,7,27
2011,14,REG,DAL,NYG,34,37,7,7,-3
2011,14,REG,SEA,STL,30,13,11,8,17
2011,15,REG,ATL,JAX,41,14,4,4,27
2011,15,REG,TB,DAL,15,31,6,6,-16
2011,15,REG,BUF,MIA,23,30,7,7,-7
2011,15,REG,CHI,SEA,14,38,7,6,-24
2011,15,REG,HOU,CAR,13,28,7,7,-15
2011,15,REG,IND,TEN,27,13,7,7,14
2011,15,REG,KC,GB,19,14,7,7,5
2011,15,REG,MIN,NO,20,42,7,7,-22
2011,15,REG,NYG,WAS,10,23,7,7,-13
2011,15,REG,STL,CIN,13,20,6,7,-7
2011,15,REG,OAK,DET,27,28,7,7,-1
2011,15,REG,ARI,CLE,20,17,7,10,3
2011,15,REG,DEN,NE,23,41,7,7,-18
2011,15,REG,PHI,NYJ,45,19,7,7,26
2011,15,REG,SD,BAL,34,14,7,7,20
2011,15,REG,SF,PIT,20,3,8,11,17
2011,16,REG,IND,HOU,19,16,4,4,3
2011,16,REG,BAL,CLE,20,14,6,6,6
2011,16,REG,BUF,DEN,40,14,6,6,26
2011,16,REG,CAR,TB,48,16,6,7,32
2011,16,REG,CIN,ARI,23,16,6,6,7
2011,16,REG,KC,OAK,13,16,6,6,-3
2011,16,REG,NE,MIA,27,24,6,6,3
2011,16,REG,NYJ,NYG,14,29,6,6,-15
2011,16,REG,PIT,STL,27,0,5,6,27
2011,16,REG,TEN,JAX,23,17,6,9,6
2011,16,REG,WAS,MIN,26,33,6,6,-7
2011,16,REG,DET,SD,38,10,6,6,28
2011,16,REG,DAL,PHI,7,20,7,6,-13
2011,16,REG,SEA,SF,17,19,6,5,-2
2011,16,REG,GB,CHI,35,21,7,7,14
2011,16,REG,NO,ATL,45,16,8,11,29
2011,17,REG,GB,DET,45,41,7,8,4
2011,17,REG,HOU,TEN,22,23,10,8,-1
2011,17,REG,JAX,IND,19,13,8,10,6
2011,17,REG,MIA,NYJ,19,17,8,8,2
2011,17,REG,MIN,CHI,13,17,8,7,-4
2011,17,REG,NE,BUF,49,21,8,8,28
2011,17,REG,NO,CAR,45,17,6,8,28
2011,17,REG,PHI,WAS,34,10,8,8,24
2011,17,REG,STL,SF,27,34,8,8,-7
2011,17,REG,ARI,SEA,23,20,8,8,3
2011,17,REG,ATL,TB,45,24,6,8,21
2011,17,REG,CIN,BAL,16,24,8,8,-8
2011,17,REG,CLE,PIT,9,13,8,8,-4
2011,17,REG,DEN,KC,3,7,8,8,-4
2011,17,REG,OAK,SD,26,38,8,8,-12
2011,17,REG,NYG,DAL,31,14,8,8,17
2012,1,REG,NYG,DAL,17,24,7,7,-7
2012,1,REG,CHI,IND,41,21,7,7,20
2012,1,REG,CLE,PHI,16,17,7,7,-1
2012,1,REG,DET,STL,27,23,7,7,4
2012,1,REG,HOU,MIA,30,10,7,7,20
2012,1,REG,KC,ATL,24,40,7,7,-16
2012,1,REG,MIN,JAX,26,23,7,7,3
2012,1,REG,NO,WAS,32,40,7,7,-8
2012,1,REG,NYJ,BUF,48,28,7,7,20
2012,1,REG,TEN,NE,13,34,7,7,-21
2012,1,REG,ARI,SEA,20,16,7,7,4
2012,1,REG,GB,SF,22,30,7,7,-8
2012,1,REG,TB,CAR,16,10,7,7,6
2012,1,REG,DEN,PIT,31,19,7,7,12
2012,1,REG,BAL,CIN,44,13,7,7,31
2012,1,REG,OAK,SD,14,22,7,7,-8
2012,2,REG,GB,CHI,23,10,4,4,13
2012,2,REG,BUF,KC,35,17,7,7,18
2012,2,REG,CAR,NO,35,27,7,7,8
2012,2,REG,CIN,CLE,34,27,6,7,7
2012,2,REG,IND,MIN,23,20,7,7,3
2012,2,REG,JAX,HOU,7,27,7,7,-20
2012,2,REG,MIA,OAK,35,13,7,6,22
2012,2,REG,NE,ARI,18,20,7,7,-2
2012,2,REG,NYG,TB,41,34,11,7,7
2012,2,REG,PHI,BAL,24,23,7,6,1
2012,2,REG,SEA,DAL,27,7,7,11,20
2012,2,REG,STL,WAS,31,28,7,7,3
2012,2,REG,PIT,NYJ,27,10,7,7,17
2012,2,REG,SD,TEN,38,10,6,7,28
2012,2,REG,SF,DET,27,19,7,7,8
2012,2,REG,ATL,DEN,27,21,8,8,6
2012,3,REG,CAR,NYG,7,36,4,4,-29
2012,3,REG,CHI,STL,23,6,10,7,17
2012,3,REG,CLE,BUF,14,24,7,7,-10
2012,3,REG,DAL,TB,16,10,7,7,6
2012,3,REG,IND,JAX,17,22,7,7,-5
2012,3,REG,MIA,NYJ,20,23,7,7,-3
2012,3,REG,MIN,SF,24,13,7,7,11
2012,3,REG,NO,KC,24,27,7,7,-3
2012,3,REG,TEN,DET,44,41,7,7,3
2012,3,REG,WAS,CIN,31,38,7,7,-7
2012,3,REG,ARI,PHI,27,6,7,7,21
2012,3,REG,SD,ATL,3,27,7,6,-24
2012,3,REG,DEN,HOU,25,31,6,7,-6
2012,3,REG,OAK,PIT,34,31,7,7,3
2012,3,REG,BAL,NE,31,30,7,7,1
2012,3,REG,SEA,GB,14,12,8,11,2
2012,4,REG,BAL,CLE,23,16,4,4,7
2012,4,REG,ATL,CAR,30,28,7,10,2
2012,4,REG,BUF,NE,28,52,7,7,-24
2012,4,REG,DET,MIN,13,20,7,7,-7
2012,4,REG,HOU,TEN,38,14,7,7,24
2012,4,REG,KC,SD,20,37,7,7,-17
2012,4,REG,NYJ,SF,0,34,7,7,-34
2012,4,REG,STL,SEA,19,13,7,6,6
2012,4,REG,ARI,MIA,24,21,7,7,3
2012,4,REG,DEN,OAK,37,6,7,7,31
2012,4,REG,JAX,CIN,10,27,7,7,-17
2012,4,REG,GB,NO,28,27,6,7,1
2012,4,REG,TB,WAS,22,24,7,7,-2
2012,4,REG,PHI,NYG,19,17,7,10,2
2012,4,REG,DAL,CHI,18,34,8,8,-16
2012,5,REG,STL,ARI,17,3,4,4,14
2012,5,REG,CIN,MIA,13,17,7,7,-4
2012,5,REG,IND,GB,30,27,14,7,3
2012,5,REG,KC,BAL,6,9,7,10,-3
2012,5,REG,NYG,CLE,41,27,7,10,14
2012,5,REG,PIT,PHI,16,14,14,7,2
2012,5,REG,WAS,ATL,17,24,7,7,-7
2012,5,REG,CAR,SEA,12,16,7,7,-4
2012,5,REG,JAX,CHI,3,41,7,6,-38
2012,5,REG,MIN,TEN,30,7,7,7,23
2012,5,REG,NE,DEN,31,21,7,7,10
2012,5,REG,SF,BUF,45,3,7,7,42
2012,5,REG,NO,SD,31,24,7,7,7
2012,5,REG,NYJ,HOU,17,23,8,8,-6
2012,6,REG,TEN,PIT,26,23,4,4,3
2012,6,REG,ATL,OAK,23,20,7,14,3
2012,6,REG,BAL,DAL,31,29,7,13,2
2012,6,REG,CLE,CIN,34,24,7,7,10
